titleId,titleType,originalTitle,,runtimeMinutes,genres,averageRating
tt0039492,movie,Uncle Silas,,103,"Drama,Horror,Mystery",5.3
tt0043963,movie,The Reluctant Widow,,91,Drama,5.7
tt0056135,movie,Karami-ai,,107,Drama,6.6
tt0074487,movie,L'ereditÃ  Ferramonti,,120,Drama,8.8
tt0177832,movie,La herencia,,78,Comedy,5.8
tt0287625,movie,A Partilha,,96,"Comedy,Drama",5.4
tt0328844,movie,Arven,,115,Drama,5.5
tt0357795,movie,The Inheritance,,58,Documentary,8.1
tt10204512,movie,The Inheritance,,87,"Horror,Mystery,Thriller",7.4
tt1095408,movie,The Inheritance,,62,Drama,3.8
tt12913444,movie,The Inheritance,,100,Drama,7.3
tt1342115,movie,The Inheritance,,85,Thriller,4.4
tt0064420,movie,Os Herdeiros,,110,Drama,7.5
tt0083894,movie,Die Erben,,97,Drama,8.9
tt0141824,movie,Die Siebtelbauern,,95,"Drama,Mystery",6.3
tt0166045,tvSeries,The Inheritors,,60,Drama,6.5
tt0223448,movie,Los herederos,,87,Drama,7
tt1270647,movie,Los herederos,,90,Documentary,7.2
tt0110137,movie,The Inkwell,,110,"Comedy,Drama,Romance",4.8
tt0051776,movie,The Inn of the Sixth Happiness,,158,"Biography,Drama,War",5.7
tt0277039,movie,The Inner Tour,,97,"Documentary,History",6.6
tt0048208,movie,El inocente,,105,"Comedy,Musical",3.7
tt0089341,movie,The Innocent,,116,Drama,9.2
tt0106185,movie,The Innocent,,119,Drama,7.6
tt6596418,movie,Der Unschuldige,,114,Drama,6.7
tt7262360,movie,The Innocent,,97,"Mystery,Thriller",6.6
tt0055018,movie,The Innocents,,100,Horror,2.2
tt0251142,movie,The Innocents,,88,"Drama,Family",5.8
tt4028464,movie,De uskyldige,,117,"Drama,Horror,Thriller",6.3
tt4370784,movie,Les innocentes,,115,"Drama,History",5.7
tt4677348,movie,Los Inocentes,,98,Horror,6.6
tt8021824,tvSeries,The Innocents,,60,"Drama,Horror,Mystery",6.7
tt0140352,movie,The Insider,,157,"Biography,Drama,Thriller",6.3
tt0430836,tvSeries,The Insider,,30,News,6
tt0041509,movie,The Inspector General,,102,"Comedy,Musical,Romance",4.7
tt0169175,movie,Revizor,,64,Comedy,6.1
tt0331525,movie,The Intended,,110,"Drama,Thriller",6.2
tt0373926,movie,The Interpreter,,128,"Crime,Mystery,Thriller",5.5
tt7368554,movie,TlmocnÃ­k,,113,"Comedy,Drama",8.2
tt0023064,movie,The Intruder,,66,"Adventure,Drama,Mystery",8.1
tt0048211,movie,The Intruder,,84,"Drama,War",7.2
tt0049365,movie,L'intrusa,,100,Drama,7.2
tt0055019,movie,The Intruder,,84,Drama,8.1
tt0084146,movie,A Intrusa,,100,Drama,8.2
tt0151070,movie,The Intruder,,91,"Drama,Fantasy,Horror",6.5
tt0187995,movie,The Intruder,,94,"Drama,Mystery,Romance",7.6
tt0219832,movie,El intruso,,79,Drama,8.4
tt0311340,movie,Pembalasan Rambu,,88,"Action,Crime,Thriller",8
tt0339964,tvSeries,The Intruder,,25,"Drama,Mystery",7.6
tt0402129,movie,The Intruder,,90,"Horror,Thriller",3.7
tt0422491,movie,L'intrus,,130,Drama,7.8
tt0426037,movie,De indringer,,109,"Mystery,Thriller",6.4
tt11417886,movie,El prÃ³fugo,,90,"Horror,Thriller",8.2
tt1773741,movie,Khew ar-khard,,106,Horror,7.2
tt6299592,movie,The Intruder,,87,Horror,7.3
tt6722030,movie,The Intruder,,102,Thriller,5.7
tt0178642,movie,The Invisible Circus,,93,Drama,8.9
tt0059319,movie,The Ipcress File,,109,Thriller,7.9
tt0263957,movie,Satree lek,,104,"Comedy,Drama,Sport",6.1
tt0071671,movie,The Island at the Top of the World,,93,"Adventure,Family,Fantasy",7.4
tt0255589,movie,Seom,,90,"Drama,Thriller",5.4
tt5075662,movie,The Isle,,96,"Fantasy,Mystery,Thriller",7.5
tt0064505,movie,The Italian Job,,99,"Action,Comedy,Crime",1.9
tt0064505,movie,The Italian Job,,99,"Action,Comedy,Crime",8.3
tt0317740,movie,The Italian Job,,111,"Action,Crime,Thriller",7.5
tt0317740,movie,The Italian Job,,111,"Action,Crime,Thriller",7.7
tt0181602,movie,The Item,,100,"Action,Comedy,Crime",6.9
tt0119395,movie,The Jackal,,124,"Action,Crime,Drama",8.2
tt0366627,movie,The Jacket,,103,"Drama,Fantasy,Mystery",5.6
tt0042609,movie,The Jackie Robinson Story,,77,"Biography,Drama,Sport",7.3
tt0097613,movie,The January Man,,97,"Action,Comedy,Crime",8.4
tt0218359,movie,The Jaundiced Eye,,89,Documentary,7.3
tt0018037,movie,The Jazz Singer,,88,"Drama,Music,Musical",7.9
tt0044765,movie,The Jazz Singer,,107,"Drama,Music,Romance",9.2
tt0080948,movie,The Jazz Singer,,115,"Drama,Music,Romance",7.1
tt0079367,movie,The Jerk,,94,Comedy,4.6
tt0079368,movie,Jesus,,117,"Biography,Drama,Family",6.7
tt0089370,movie,The Jewel of the Nile,,106,"Action,Adventure,Comedy",4.6
tt0271020,movie,The Jimmy Show,,96,"Comedy,Drama",6.9
tt0272980,tvSeries,The Job,,30,"Comedy,Crime",7.8
tt0272980,tvSeries,The Job,,30,"Comedy,Crime",6
tt0356764,movie,The Job,,86,"Action,Crime,Drama",7.6
tt0356764,movie,The Job,,86,"Action,Crime,Drama",7
tt1230380,movie,The Job,,107,"Comedy,Drama,Thriller",7.4
tt1230380,movie,The Job,,107,"Comedy,Drama,Thriller",8.8
tt2621864,tvSeries,The Job,,60,Reality-TV,7.2
tt2621864,tvSeries,The Job,,60,Reality-TV,4.5
tt3196156,movie,The Job,,118,"Crime,Drama,Family",5.3
tt3196156,movie,The Job,,118,"Crime,Drama,Family",4.6
tt5182456,movie,The Job,,82,Comedy,7.1
tt5182456,movie,The Job,,82,Comedy,8.3
tt5374002,movie,The Job,,90,"Action,Thriller",5
tt5374002,movie,The Job,,90,"Action,Thriller",6.2
tt0038661,movie,The Jolson Story,,128,"Biography,Drama,Music",7.5
tt0113490,movie,The Journey of August King,,91,Drama,7.6
tt0280791,movie,The Journey of Jared Price,,95,"Drama,Romance",6.4
tt0089385,movie,The Journey of Natty Gann,,101,"Adventure,Family",8.3
tt0107282,movie,The Joy Luck Club,,139,Drama,8
tt0056767,tvSeries,The Judy Garland Show,,60,"Comedy,Music",6.8
tt0034928,movie,Jungle Book,,108,"Action,Adventure,Family",8.8
tt0061852,movie,The Jungle Book,,78,"Adventure,Animation,Family",7.6
tt0110213,movie,The Jungle Book,,111,"Adventure,Family,Romance",6.8
tt1794595,tvSeries,The Jungle Book,,30,"Adventure,Animation,Family",7.3
tt2226178,movie,The Jungle Book,,64,Animation,7.1
tt3040964,movie,The Jungle Book,,106,"Adventure,Animation,Comedy",3.2
tt0283426,movie,The Jungle Book 2,,72,"Adventure,Animation,Family",6.7
tt0116731,movie,The Juror,,118,"Crime,Drama,Thriller",7
tt6985094,movie,Bae-sim-won,,114,Drama,7.1
tt0297571,tvSeries,The Jury,,300,Drama,8.2
tt0398498,tvSeries,The Jury,,60,"Crime,Drama",8.7
tt0087538,movie,The Karate Kid,,126,"Action,Drama,Family",7.8
tt1155076,movie,The Karate Kid,,140,"Action,Drama,Family",8.8
tt0091326,movie,The Karate Kid Part II,,113,"Action,Family,Sport",7.2
tt0048248,movie,The Kentuckian,,104,"Drama,Western",7.6
tt0345032,movie,Le chiavi di casa,,105,Drama,6.7
tt0012349,movie,The Kid,,68,"Comedy,Drama,Family",4.9
tt0012349,movie,The Kid,,68,"Comedy,Drama,Family",6.1
tt0012349,movie,The Kid,,68,"Comedy,Drama,Family",5.2
tt0159507,movie,The Kid,,90,"Drama,Sport",6.2
tt0159507,movie,The Kid,,90,"Drama,Sport",5.3
tt0159507,movie,The Kid,,90,"Drama,Sport",5.4
tt0219854,movie,The Kid,,104,"Comedy,Family,Fantasy",7
tt0219854,movie,The Kid,,104,"Comedy,Family,Fantasy",7.2
tt0219854,movie,The Kid,,104,"Comedy,Family,Fantasy",6.9
tt0223603,movie,Lau sing yue,,110,Drama,7.1
tt0223603,movie,Lau sing yue,,110,Drama,5.4
tt0223603,movie,Lau sing yue,,110,Drama,7.2
tt0309999,movie,Piciu,,87,Drama,7.6
tt0309999,movie,Piciu,,87,Drama,7.2
tt0309999,movie,Piciu,,87,Drama,4.8
tt1371160,movie,The Kid,,111,Drama,6.5
tt1371160,movie,The Kid,,111,Drama,4.6
tt1371160,movie,The Kid,,111,Drama,6.3
tt3439758,movie,The Kid,,49,"Comedy,Drama,Family",6.2
tt3439758,movie,The Kid,,49,"Comedy,Drama,Family",7.2
tt3439758,movie,The Kid,,49,"Comedy,Drama,Family",7.2
tt4975920,movie,The Kid,,100,"Biography,Drama,Western",7.1
tt4975920,movie,The Kid,,100,"Biography,Drama,Western",7.2
tt4975920,movie,The Kid,,100,"Biography,Drama,Western",7.2
tt0303353,movie,The Kid Stays in the Picture,,93,"Biography,Documentary",6.5
tt0097202,movie,Dip huet seung hung,,111,"Action,Crime,Drama",7.7
tt0261777,movie,Katil,,89,"Adventure,Crime,Drama",7.8
tt0833484,movie,The Killer,,117,"Action,Crime,Drama",7.6
tt0940782,movie,Le tueur,,91,Thriller,3.7
tt15354498,movie,The Killer,,154,Thriller,3.7
tt2100382,movie,Adamkosh,,100,"Crime,Drama,Thriller",6.1
tt5379294,movie,O Matador,,99,"Action,Western",7.8
tt0074746,movie,The Killer Inside Me,,99,"Crime,Drama",7.8
tt0954947,movie,The Killer Inside Me,,109,"Crime,Drama,Thriller",7.5
tt0074747,movie,Fung yu seung lau sing,,104,"Action,Thriller",5.9
tt0049406,movie,The Killing,,84,"Crime,Drama,Film-Noir",6.1
tt1637727,tvSeries,The Killing,,45,"Crime,Drama,Mystery",6.5
tt0087553,movie,The Killing Fields,,141,"Biography,Drama,History",5.7
tt0063185,movie,The Killing of Sister George,,138,Drama,5.4
tt0074749,movie,The Killing of a Chinese Bookie,,135,"Crime,Drama,Thriller",5.7
tt0049408,movie,The King and I,,133,"Biography,Drama,Musical",6.5
tt0160429,movie,The King and I,,87,"Animation,Family,Fantasy",6.3
tt2149079,movie,Ã”sama to boku,,84,Comedy,7.4
tt6201056,tvSeries,Wang-gwa Na,,70,"Drama,History",6
tt8887846,movie,The King and I,,160,"Drama,Musical,Romance",8.5
tt0085794,movie,The King of Comedy,,109,"Comedy,Crime,Drama",7.7
tt0068805,movie,The King of Marvin Gardens,,103,Drama,5.1
tt0115669,movie,Bian Lian,,91,Drama,7.9
tt0020062,movie,The Kiss,,62,"Drama,Romance",8
tt0020062,movie,The Kiss,,62,"Drama,Romance",7.8
tt0050612,movie,Kuchizuke,,74,"Drama,Romance",8.2
tt0050612,movie,Kuchizuke,,74,"Drama,Romance",8.7
tt0088784,movie,O Beijo No Asfalto,,80,"Crime,Drama,Mystery",7.5
tt0088784,movie,O Beijo No Asfalto,,80,"Crime,Drama,Mystery",8.2
tt0095454,movie,The Kiss,,101,"Drama,Fantasy,Horror",8.3
tt0095454,movie,The Kiss,,101,"Drama,Fantasy,Horror",7.7
tt0200474,movie,O Beijo,,78,Drama,7.2
tt0200474,movie,O Beijo,,78,Drama,8.4
tt1164644,movie,Seppun,,108,"Crime,Drama,Romance",8.3
tt1164644,movie,Seppun,,108,"Crime,Drama,Romance",8.9
tt1221356,movie,The Kiss,,103,"Horror,Romance",8.5
tt1221356,movie,The Kiss,,103,"Horror,Romance",8.5
tt0256863,tvSeries,Hung Hei Gun,,45,Action,6.7
tt11497232,movie,The Kung Fu Master,,126,Action,5.1
tt0055069,movie,The Ladies Man,,106,Comedy,4.7
tt0055069,movie,The Ladies Man,,106,Comedy,8.2
tt0213790,movie,The Ladies Man,,84,Comedy,7.5
tt0213790,movie,The Ladies Man,,84,Comedy,8.6
tt0418817,movie,The Ladies Sing the Blues,,60,Music,6
tt0033804,movie,The Lady Eve,,94,"Comedy,Romance",8.4
tt0030341,movie,The Lady Vanishes,,96,"Mystery,Thriller",4.1
tt0079428,movie,The Lady Vanishes,,97,"Action,Comedy,Mystery",4.1
tt0239234,movie,L'Anglaise et le duc,,129,"Drama,History,Romance",6.7
tt0040525,movie,The Lady from Shanghai,,87,"Crime,Drama,Film-Noir",6.7
tt0079429,movie,The Lady in Red,,93,"Action,Crime,Drama",3.8
tt0048281,movie,The Ladykillers,,91,"Comedy,Crime",3.8
tt0048281,movie,The Ladykillers,,91,"Comedy,Crime",4.2
tt0335245,movie,The Ladykillers,,104,"Comedy,Crime,Thriller",4.2
tt0335245,movie,The Ladykillers,,104,"Comedy,Crime,Thriller",6.2
tt0095488,movie,The Lair of the White Worm,,93,"Comedy,Horror",6.2
tt0095489,movie,The Land Before Time,,69,"Adventure,Animation,Drama",7.1
tt0473584,tvSeries,The Land Before Time,,23,"Adventure,Animation,Drama",7.1
tt0084234,movie,The Last American Virgin,,92,"Comedy,Drama,Romance",7.6
tt0102266,movie,The Last Boy Scout,,105,"Action,Comedy,Crime",7.6
tt0272020,movie,The Last Castle,,131,"Action,Drama,Thriller",6.9
tt0070290,movie,The Last Detail,,104,"Comedy,Drama",6.9
tt0089461,movie,The Last Dragon,,109,"Action,Comedy,Drama",6.8
tt0091235,movie,Huo long,,89,Drama,6.8
tt0093389,movie,The Last Emperor,,163,"Biography,Drama,History",8
tt0145039,movie,The Last Game,,107,Drama,8
tt0211477,movie,The Last Game,,75,"Drama,Sport",5.5
tt8987546,movie,The Last Game,,100,Comedy,8
tt0319728,movie,The Last Horror Movie,,80,"Horror,Thriller",8.2
tt0068833,movie,The Last House on the Left,,84,"Crime,Horror,Thriller",8.7
tt0844708,movie,The Last House on the Left,,110,"Horror,Thriller",4.4
tt0051845,movie,The Last Hurrah,,121,"Comedy,Drama",6.9
tt1078904,movie,The Last Hurrah,,90,"Comedy,Drama",7.1
tt1830848,movie,The Last King,,110,"Action,Drama,History",6.7
tt4738360,movie,Birkebeinerne,,99,"Action,Drama,History",7.5
tt0247982,movie,Le dernier baiser,,102,"Comedy,Drama",7
tt0265930,movie,L'ultimo bacio,,115,"Comedy,Drama,Romance",4.1
tt0392325,movie,The Last Kiss,,90,Drama,7.5
tt0434139,movie,The Last Kiss,,115,"Comedy,Drama,Romance",6.6
tt0015064,movie,Der letzte Mann,,77,Drama,7.6
tt2102508,movie,The Last Laugh,,88,"Comedy,Documentary",7.2
tt7427356,movie,The Last Laugh,,98,Comedy,8.8
tt8333418,movie,The Last Laugh,,81,Horror,6.6
tt0199072,movie,O teleftaios... antras!,,109,Comedy,6.2
tt0231956,movie,The Last Man,,95,"Action,Comedy,Drama",6.9
tt0950753,movie,The Last Man,,120,Sci-Fi,7.3
tt1741675,movie,The Last Man,,88,Horror,6.4
tt3312180,movie,The Last Man,,100,"Action,Drama,Mystery",7.2
tt0168035,movie,The Last Marshal,,102,"Action,Thriller",8.5
tt0080610,movie,Le dernier mÃ©tro,,131,"Drama,Romance,War",6.9
tt0218144,movie,Dernier mÃ©tro,,98,"Crime,Drama",7.2
tt0139681,movie,Ultimo minuto,,100,Drama,6.5
tt0275468,movie,The Last Minute,,104,"Drama,Mystery,Thriller",8
tt0018080,movie,The Last Outlaw,,63,Western,6.2
tt0027868,movie,The Last Outlaw,,62,Western,9.4
tt0067328,movie,The Last Picture Show,,118,"Drama,Romance",8.8
tt0037007,movie,The Last Ride,,57,"Crime,Drama,Mystery",4.6
tt0239554,movie,The Last Ride,,82,Thriller,6.1
tt1605803,movie,The Last Ride,,102,"Biography,Drama,Music",6.8
tt6448982,movie,Widaehan sowon,,93,Comedy,7.2
tt0099987,movie,The Last Samurai,,90,"Action,Adventure,Drama",5
tt0123129,movie,Okami yo rakujitsu o kire,,159,"Action,Drama",5
tt0325710,movie,The Last Samurai,,154,"Action,Drama",5.6
tt0110308,movie,The Last Seduction,,110,"Crime,Drama,Romance",7.8
tt0177898,movie,The Last Seduction II,,96,"Crime,Drama,Thriller",8
tt0180793,movie,The Last September,,103,"Drama,History,Romance",7.6
tt0176035,movie,PoslednÃ­ vÃ½strel,,92,"Drama,War",7.3
tt0357054,movie,The Last Shot,,93,"Comedy,Romance",7.8
tt1754651,movie,The Last Shot,,47,Action,6.5
tt7349342,tvSeries,The Last Shot,,44,Documentary,3.6
tt0381361,movie,The Last Sign,,91,"Drama,Fantasy,Romance",5.6
tt0087597,movie,The Last Starfighter,,101,"Action,Adventure,Sci-Fi",8.9
tt0191242,movie,The Last Stop,,94,Thriller,6.5
tt0208246,movie,Konechnaya ostanovka,,77,Drama,6.1
tt6508926,movie,The Last Stop,,110,Documentary,7.8
tt0075363,movie,La Ãºltima cena,,120,"Drama,History",6.6
tt0110310,movie,The Last Supper,,96,Drama,6.2
tt0113613,movie,The Last Supper,,92,"Comedy,Crime,Drama",6.8
tt0379497,movie,Shaam-e-akhar,,96,"Drama,Romance",4.3
tt0470419,movie,Saigo no bansan,,92,"Drama,Horror,Mystery",8.7
tt1919137,movie,Wang de Shengyan,,120,"Action,History",8.6
tt4874394,movie,The Last Supper,,107,"Adventure,Mystery,Thriller",7.8
tt5495122,movie,Das letzte Mahl,,80,"Drama,History",7.9
tt0095497,movie,The Last Temptation of Christ,,164,Drama,8
tt0119502,movie,The Last Time I Committed Suicide,,92,"Biography,Drama,Romance",6.5
tt0047162,movie,The Last Time I Saw Paris,,116,"Drama,Romance",6
tt0074777,movie,The Last Tycoon,,123,"Drama,Romance",7.8
tt2458314,movie,Da Shang Hai,,107,"Action,Adventure,Crime",5.9
tt3390892,tvSeries,The Last Tycoon,,61,Drama,8.2
tt0084237,movie,The Last Unicorn,,92,"Adventure,Animation,Drama",5.7
tt0065969,movie,The Last Valley,,125,"Adventure,Drama,War",5.5
tt0045996,movie,Der letzte Walzer,,96,"Drama,Musical,Romance",8
tt0077838,movie,The Last Waltz,,117,"Biography,Documentary,Music",7.4
tt0097715,movie,Coastwatcher,,94,"Action,Drama,War",6.8
tt6175394,movie,Posledniy bogatyr,,114,"Action,Adventure,Comedy",7.5
tt0076299,movie,The Last Wave,,106,"Drama,Fantasy,Mystery",9.4
tt0354694,movie,The Last Year,,107,Drama,7
tt0070291,movie,The Last of Sheila,,120,"Crime,Drama,Mystery",9.4
tt0011387,movie,The Last of the Mohicans,,73,"Action,Adventure,Drama",8.4
tt0011387,movie,The Last of the Mohicans,,73,"Action,Adventure,Drama",8.7
tt0023119,movie,The Last of the Mohicans,,231,"Action,Adventure,Drama",9.4
tt0023119,movie,The Last of the Mohicans,,231,"Action,Adventure,Drama",7.8
tt0027869,movie,The Last of the Mohicans,,91,"Adventure,Drama,History",7.1
tt0027869,movie,The Last of the Mohicans,,91,"Adventure,Drama,History",8.4
tt0104691,movie,The Last of the Mohicans,,112,"Action,Adventure,Drama",7.6
tt0104691,movie,The Last of the Mohicans,,112,"Action,Adventure,Drama",9.1
tt3817028,tvSeries,The Last of the Mohicans,,26,"Adventure,Animation",8.1
tt3817028,tvSeries,The Last of the Mohicans,,26,"Adventure,Animation",8.4
tt0076301,movie,The Late Show,,93,"Comedy,Mystery,Thriller",9.5
tt0103468,tvSeries,The Late Show,,60,Comedy,7.5
tt0070292,movie,The Laughing Policeman,,112,"Crime,Drama,Thriller",8.1
tt1297980,movie,Warau keikan,,123,"Crime,Drama,Thriller",8.8
tt0044829,movie,The Lavender Hill Mob,,78,"Comedy,Crime",9.7
tt0104692,movie,The Lawnmower Man,,108,"Horror,Sci-Fi",8.5
tt0311429,movie,The League of Extraordinary Gentlemen,,110,"Action,Adventure,Fantasy",9
tt0219126,movie,The Learning Curve,,113,"Crime,Drama,Thriller",5.2
tt0081216,movie,Nan bei tui wang,,90,"Action,Comedy,Drama",8.2
tt0079450,movie,The Legacy,,102,Horror,8.5
tt0307770,tvSeries,El legado,,60,"Comedy,Family",9.5
tt1296163,movie,The Legacy,,61,"Action,Comedy,Horror",9.4
tt1345468,movie,La donation,,96,Drama,1.6
tt2341762,tvSeries,Arvingerne,,55,Drama,7.6
tt0106936,movie,Fong Sai Yuk,,100,"Action,Comedy,History",7.8
tt0146984,movie,The Legend of Bagger Vance,,126,"Drama,Fantasy,Sport",8
tt0319736,movie,The Legend of Bhagat Singh,,155,"Action,Biography,Drama",8.6
tt0068837,movie,The Legend of Boggy Creek,,87,"Drama,Horror,Mystery",5.4
tt0111512,movie,Jui kuen II,,102,"Action,Comedy",9.2
tt0070294,movie,The Legend of Hell House,,95,Horror,8.6
tt0367960,movie,The Legend of Johnny Lingo,,92,"Action,Adventure,Family",5.7
tt0354696,movie,The Legend of Leigh Bowery,,83,Documentary,9.7
tt0290879,movie,Suriyothai,,185,"Action,Adventure,Biography",6.2
tt0025378,movie,The Lemon Drop Kid,,71,"Comedy,Drama",8.2
tt0043733,movie,The Lemon Drop Kid,,91,"Comedy,Crime,Music",6.8
tt0020092,movie,The Letter,,65,"Crime,Drama,Romance",8.8
tt0032701,movie,The Letter,,95,"Crime,Drama,Film-Noir",8.3
tt0141518,movie,Kirje,,102,,7.4
tt0158117,movie,La lettre,,107,Drama,6
tt0240841,movie,Pyeon ji,,105,"Drama,Romance",7.8
tt0439650,movie,Jod mai rak,,101,"Drama,Romance",8.9
tt13099242,movie,The Letter,,84,Documentary,9.3
tt1899324,movie,The Letter,,92,"Drama,Thriller",5.1
tt0064643,movie,La matriarca,,94,"Comedy,Drama",6.8
tt0214878,movie,Le libertin,,100,"Comedy,History",7.4
tt0375920,movie,The Libertine,,114,"Biography,Drama,History",9.6
tt0065981,movie,The Lickerish Quartet,,90,Drama,9.2
tt0404552,movie,Yo puta,,87,Drama,5.9
tt5994186,movie,The Life,,90,"Drama,Mystery",6.7
tt0362270,movie,The Life Aquatic with Steve Zissou,,119,"Action,Adventure,Comedy",7
tt0208261,movie,The Life and Times of Hank Greenberg,,90,"Biography,Documentary,Sport",2.7
tt0068853,movie,The Life and Times of Judge Roy Bean,,120,"Comedy,Drama,Romance",6.5
tt0289992,movie,The Life of David Gale,,130,"Crime,Drama,Thriller",6.1
tt0029146,movie,The Life of Emile Zola,,116,"Biography,Drama",4
tt0361838,movie,The Lifestyle: Swinging in America,,78,"Adult,Documentary",4.3
tt0165854,movie,The Limey,,89,"Crime,Drama,Mystery",8
tt0063227,movie,The Lion in Winter,,134,"Biography,Drama,History",7.8
tt0063227,movie,The Lion in Winter,,134,"Biography,Drama,History",8.3
tt0217621,movie,The List,,93,Thriller,8.7
tt0450292,movie,The List,,90,Drama,4.8
tt0451082,movie,The List,,92,"Comedy,Romance",8.2
tt0762115,movie,The List,,105,Thriller,5.7
tt2088933,movie,The List,,84,Documentary,7.6
tt2150511,movie,The List,,90,Thriller,6.5
tt2497186,tvSeries,The List,,30,"Music,Talk-Show",6.7
tt3513824,movie,The List,,114,Drama,7.8
tt0293854,movie,The Little Bear Movie,,75,"Adventure,Animation,Family",5.8
tt0033836,movie,The Little Foxes,,116,"Drama,Romance",6.2
tt0074806,movie,The Little Girl Who Lives Down the Lane,,91,"Drama,Horror,Mystery",6.2
tt0070326,movie,Anderusen dÃ´wa ningyo-hime,,68,"Adventure,Animation,Drama",2.9
tt0074846,movie,MalÃ¡ morskÃ¡ vÃ­la,,84,"Drama,Family,Fantasy",6.4
tt0097757,movie,The Little Mermaid,,83,"Animation,Family,Fantasy",6.9
tt0103477,tvSeries,The Little Mermaid,,25,"Adventure,Animation,Comedy",2.2
tt0160801,movie,Rusalochka,,81,"Family,Fantasy,Musical",2.2
tt5493944,movie,The Little Mermaid,,85,"Adventure,Drama,Fantasy",6.2
tt0071762,movie,The Little Prince,,88,"Family,Fantasy,Musical",6.2
tt10075374,movie,The Little Prince,,93,Action,6.2
tt1754656,movie,Le Petit Prince,,108,"Adventure,Animation,Drama",6.2
tt2383929,tvSeries,Hoshi no Ojisama Puchi Puransu,,24,"Adventure,Animation,Sci-Fi",5.5
tt5317732,movie,The Little Prince,,49,Documentary,5.5
tt0031580,movie,The Little Princess,,93,"Comedy,Drama,Family",7.5
tt0110366,movie,The Little Rascals,,82,"Comedy,Family,Romance",7.5
tt0278213,tvSeries,The Little Rascals,,30,"Comedy,Family",6.5
tt0770584,tvSeries,The Little Rascals,,30,"Animation,Comedy,Family",6.5
tt0179585,tvSeries,The Little Vampire,,25,"Family,Horror",3.6
tt0192255,movie,The Little Vampire,,95,"Adventure,Comedy,Family",4
tt0026643,movie,The Lives of a Bengal Lancer,,109,"Adventure,Drama,War",4.9
tt0093428,movie,The Living Daylights,,130,"Action,Adventure,Thriller",6.4
tt0306841,movie,The Lizzie McGuire Movie,,94,"Adventure,Comedy,Family",7.3
tt0387357,movie,The Locals,,88,"Horror,Thriller",6.3
tt1828330,tvSeries,The Locals,,69,"Comedy,Horror",6.4
tt0475147,movie,Shibuya kaidan,,71,"Horror,Thriller",7.7
tt1309183,movie,The Locker,,96,"Horror,Thriller",6.5
tt0038700,movie,The Locket,,85,"Crime,Drama,Film-Noir",7.4
tt0119557,movie,The Locusts,,124,Drama,8.4
tt0087635,movie,The Lonely Guy,,90,"Comedy,Romance",6.8
tt0081070,movie,The Long Good Friday,,114,"Crime,Drama,Mystery",5.1
tt0070334,movie,The Long Goodbye,,112,"Comedy,Crime,Drama",7.5
tt1907622,movie,Bei yi wang de shi guang,,108,"Documentary,Family",8
tt0048312,movie,The Long Gray Line,,138,"Biography,Comedy,Drama",6.2
tt0116908,movie,The Long Kiss Goodnight,,121,"Action,Crime,Drama",5.4
tt0283452,movie,The Long Ride Home,,87,Western,7.9
tt12156580,movie,The Long Ride Home,,65,Documentary,6.2
tt0081071,movie,The Long Riders,,100,"Biography,Crime,Western",4.3
tt0218411,movie,The Long Run,,112,"Drama,Sport",5.8
tt0057259,movie,The Long Ships,,126,"Adventure,Drama,History",6.2
tt0100046,movie,The Long Walk Home,,97,"Drama,History",5.4
tt0119561,movie,The Long Way Home,,120,"Documentary,History,War",7.5
tt2608766,movie,Eve DÃ¶nÃ¼s: Sarikamis 1915,,112,"Drama,History,War",7.2
tt2768486,movie,El camÃ­ mÃ©s llarg per tornar a casa,,85,Drama,5.6
tt3556356,movie,Dulgiat Put Kam Doma,,70,Documentary,6.5
tt4320560,movie,Seoboojeonsun,,112,"Action,Comedy,Drama",3.6
tt0056197,movie,The Longest Day,,178,"Action,Drama,History",3.5
tt11646562,movie,Den lÃ¤ngsta dagen,,119,Drama,7.9
tt0071771,movie,The Longest Yard,,121,"Comedy,Crime,Drama",7.3
tt0071771,movie,The Longest Yard,,121,"Comedy,Crime,Drama",7.5
tt0398165,movie,The Longest Yard,,113,"Comedy,Crime,Sport",8.9
tt0398165,movie,The Longest Yard,,113,"Comedy,Crime,Sport",7.3
tt0066001,movie,The Looking Glass War,,108,"Action,Drama,Thriller",8.2
tt0077869,movie,The Lord of the Rings,,132,"Adventure,Animation,Fantasy",6.9
tt0071772,movie,The Lords of Flatbush,,86,"Comedy,Drama,Romance",7.5
tt0126859,movie,The Loss of Sexual Innocence,,106,Drama,7.4
tt0061151,movie,Der verlorene Engel,,57,"Biography,Drama",7.9
tt0388209,movie,The Lost Angel,,99,Thriller,7.3
tt0010386,movie,The Lost Battalion,,70,"Drama,War",8.1
tt0063240,movie,The Lost Continent,,89,Adventure,5.9
tt0089503,movie,The Lost Empire,,83,"Action,Adventure,Comedy",8
tt0073858,movie,Die verlorene Ehre der Katharina Blum,,106,"Crime,Drama",7.4
tt8335482,movie,Le prince oubliÃ©,,101,"Adventure,Comedy,Family",6.8
tt0307109,movie,The Lost Skeleton of Cadavra,,90,"Comedy,Horror,Sci-Fi",9
tt0144286,movie,The Lost Son,,102,"Crime,Drama,Romance",7.2
tt0037884,movie,The Lost Weekend,,101,"Drama,Film-Noir",7.8
tt0016039,movie,The Lost World,,110,"Adventure,Fantasy,Sci-Fi",6.1
